network;comment;sitec;active;owner_id;owner_name;mail;Date;
10.248.104.0/22;HED ITTools - nonprod-ppe- us-east-1;AWSU1;TRUE;220;GPT-Baloo-DEV;;;
10.242.104.0/22;gpt-pegasus-nonprod - us-east-1;AWSU1;FALSE;220;GPT-Baloo-DEV;jeremy.dieffenbacher@pearson.com;31.05.2023;
10.241.214.0/23;GPT-Baloo-Segregation-Dev;AWSU1;TRUE;220;GPT-Baloo-DEV;;;
10.246.96.0/22;HED ITTools - Development - us-east-1;AWSU1;FALSE;220;GPT-Baloo-DEV;jeremy.dieffenbacher@pearson.com;31.05.2023;
10.242.96.0/22;gpt-pegasus-nonprod - us-east-1;AWSU1;FALSE;220;GPT-Baloo-DEV;jeremy.dieffenbacher@pearson.com;31.05.2023;
10.82.222.0/23;GPT - PRODUCTION - us-east-1;AWSU1;TRUE;221;GPT-Tooling-PRD;;;
10.247.215.0/24;gpt - non-prod - us-east-1;AWSU1;TRUE;222;GPT-ETEXT2-PLT-DEV;;;
10.246.184.0/21;GPT - Non-production - us-east-1;AWSU1;TRUE;222;GPT-ETEXT2-PLT-DEV;;;
10.251.204.0/22;EText2 - Development - us-east-1;AWSU1;TRUE;222;GPT-ETEXT2-PLT-DEV;;;
10.242.190.0/23;gpt-etext2platform-nonprod - us-east-1;AWSU1;TRUE;222;GPT-ETEXT2-PLT-DEV;;;
10.242.194.0/23;gpt-etext2platform-nonprod - us-east-1;AWSU1;TRUE;222;GPT-ETEXT2-PLT-DEV;;;
10.246.168.0/21;GPT - Non-production - us-east-1;AWSU1;FALSE;222;GPT-ETEXT2-PLT-DEV;;;
10.242.198.0/23;gpt-etext2platform-prod -- us-east-1;AWSU1;TRUE;223;GPT-ETEXT2-PLT-PRD;;;
10.242.200.0/23;gpt-etext2platform-prod -- us-east-1;AWSU1;FALSE;223;GPT-ETEXT2-PLT-PRD;;;
10.246.228.0/22;GPT-ETEXT2-PLT-PRD - us-east-1;AWSU1;TRUE;223;GPT-ETEXT2-PLT-PRD;;;
10.242.204.0/23;gpt-etext2student-nonprod - us-east-1;AWSU1;FALSE;224;GPT-ETEXT2-STD-DEV;;;
10.242.202.0/23;gpt-etext2student-nonprod - us-east-1;AWSU1;TRUE;224;GPT-ETEXT2-STD-DEV;;;
10.242.208.0/23;gpt-etext2student-prod - us-east-1;AWSU1;FALSE;225;GPT-ETEXT2-STD-PRD;;;
10.242.206.0/23;gpt-etext2student-prod - us-east-1;AWSU1;FALSE;225;GPT-ETEXT2-STD-PRD;;;
10.242.210.0/23;gpt-etext2instructorredding-nonprod - us-east-1;AWSU1;FALSE;226;GPT-ETEXT2-IR-DEV;;;
10.242.212.0/23;gpt-etext2instructorredding-nonprod - us-east-1;AWSU1;FALSE;226;GPT-ETEXT2-IR-DEV;;;
10.242.216.0/23;gpt-etext2instructorredding-prod - us-east-1;AWSU1;FALSE;227;GPT-ETEXT2-IR-PRD;;;
10.242.214.0/23;gpt-etext2instructorredding-prod - us-east-1;AWSU1;FALSE;227;GPT-ETEXT2-IR-PRD;;;
10.250.54.0/23;gpt-etext2instructorcollections-nonprod us-east-1;AWSU1;TRUE;228;GPT-ETEXT2-IC-DEV;;;
10.242.220.0/23;gpt-etext2instructorcollections-nonprod -us-east-1;AWSU1;FALSE;228;GPT-ETEXT2-IC-DEV;;;
10.249.164.0/23;gpt-etext2instructorcollections-nonprod -us-east-1;AWSU1;TRUE;228;GPT-ETEXT2-IC-DEV;;;
10.242.218.0/23;gpt-etext2instructorcollections-nonprod -us-east-1;AWSU1;FALSE;228;GPT-ETEXT2-IC-DEV;;;
10.249.163.0/24;gpt-etext2instructorcollections-nonprod - us-east-1;AWSU1;TRUE;228;GPT-ETEXT2-IC-DEV;;;
10.242.222.0/23;gpt-etext2instructorcollections-prod -us-east-1;AWSU1;FALSE;229;GPT-ETEXT2-IC-PRD;;;
10.250.56.0/23;gpt-etext2instructorcollections-prod  us-east-1;AWSU1;TRUE;229;GPT-ETEXT2-IC-PRD;;;
10.242.224.0/23;gpt-etext2instructorcollections-prod -us-east-1;AWSU1;FALSE;229;GPT-ETEXT2-IC-PRD;;;
10.85.43.0/24;CIO-Activelearn-Secondary-Non Production;AWSE1;FALSE;230;CIO-Activelearn-Secondary-NONPRD;;;
10.241.224.0/23;EDW-Core - Production - us-east1;GCPU3;TRUE;231;EDW-Core-PRD;;;
10.85.46.0/23;SOSP-DEV-eu-west-1;AWSE1;FALSE;232;SOSP-DEV;;;
10.240.212.0/23;gpt-oz-nonprod - us-east-1;AWSU1;FALSE;233;GPT-OZ-NONPRD;;;
10.241.228.0/23;gpt-oz-nonprod - us-east-1;AWSU1;FALSE;233;GPT-OZ-NONPRD;;;
10.244.173.0/24;GPT-OZ-NONPRD - eu-west-1;AWSE1;FALSE;233;GPT-OZ-NONPRD;;;
10.248.88.0/23;gpt-oz-nonprod - us-east-1;AWSU1;TRUE;233;GPT-OZ-NONPRD;;;
10.244.196.0/23;gpt-oz-nonprod - eu-west-1;AWSU1;FALSE;233;GPT-OZ-NONPRD;;;
10.242.40.0/23;gpt-oz-nonprod - us-east-1;AWSU1;TRUE;233;GPT-OZ-NONPRD;;;
10.241.226.0/23;gpt-oz-nonprod - us-east-1;AWSU1;TRUE;233;GPT-OZ-NONPRD;;;
10.240.202.0/23;gpt-oz-nonprod - us-east-1;AWSU1;TRUE;233;GPT-OZ-NONPRD;;;
10.248.0.0/24;gpt-oz-nonprod - us-east-1;AWSU1;TRUE;233;GPT-OZ-NONPRD;;;
10.248.90.0/23;gpt-oz-prod - us-east-1;AWSU1;TRUE;234;GPT-OZ-PRD;;;
10.244.198.0/23;gpt-oz-prod - eu-west-1;AWSU1;FALSE;234;GPT-OZ-PRD;;;
10.241.230.0/23;gpt-oz-prod - us-east-1;AWSU1;FALSE;234;GPT-OZ-PRD;;;
10.241.232.0/23;gpt-oz-prod - us-east-1;AWSU1;FALSE;234;GPT-OZ-PRD;;;
10.249.238.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.250.27.0/24;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;FALSE;235;GPT-Notifiapi-DEV;;;
10.250.242.0/24;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.251.78.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.249.240.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.242.232.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.242.230.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.250.104.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;FALSE;235;GPT-Notifiapi-DEV;;;
10.251.70.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.251.76.0/23;gpt-notificationsAPI-nonprod - us-east-1;AWSU1;TRUE;235;GPT-Notifiapi-DEV;;;
10.242.236.0/23;gpt-notificationsAPI-prod - us-east-1;AWSU1;FALSE;236;GPT-Notifiapi-PRD;;;
10.242.234.0/23;gpt-notificationsAPI-prod - us-east-1;AWSU1;TRUE;236;GPT-Notifiapi-PRD;;;
10.243.122.0/23;gptx-notifications_api-prd - us-east-1;AWSU1;TRUE;236;GPT-Notifiapi-PRD;;;
10.242.240.0/23;gpt-coursecopyAPI-nonprod -us-east-1;AWSU1;FALSE;237;GPT-CCA-DEV;;;
10.242.238.0/23;gpt-coursecopyAPI-nonprod - us-east-1;AWSU1;FALSE;237;GPT-CCA-DEV;;;
10.242.242.0/23;gpt-coursecopyAPI-prod - us-east-1;AWSU1;FALSE;238;GPT-CCA-PRD;;;
10.242.244.0/23;gpt-coursecopyAPI-prod - us-east-1;AWSU1;FALSE;238;GPT-CCA-PRD;;;
10.242.248.0/23;hed-bacchus-nonprod - us-east-1;AWSU1;FALSE;239;HED-Bacchus-DEV;;;
10.242.246.0/23;hed-bacchus-nonprod - us-east-1;AWSU1;FALSE;239;HED-Bacchus-DEV;;;
10.243.2.0/23;hed-bacchus - nonprod - us-east-1;AWSU1;TRUE;239;HED-Bacchus-DEV;;;
10.243.4.0/23;hed-bacchus - nonprod - us-east-1;AWSU1;TRUE;239;HED-Bacchus-DEV;;;
10.242.252.0/23;hed-bacchus-prod - us-east-1;AWSU1;FALSE;240;HED-Bacchus-PRD;;;
10.243.8.0/23;hed-bacchus-prod -us-east-1;AWSU1;FALSE;240;HED-Bacchus-PRD;;;
10.246.2.0/23;hed-bacchus-prod - us-east-1;AWSU1;TRUE;240;HED-Bacchus-PRD;;;
10.242.250.0/23;hed-bacchus-prod -us-east-1;AWSU1;FALSE;240;HED-Bacchus-PRD;;;
10.243.6.0/23;hed-bacchus-prod -us-east-1;AWSU1;FALSE;240;HED-Bacchus-PRD;;;
10.243.0.0/23;GPT-HIKEM-PRD-us-east-1;AWSU1;TRUE;241;GPT-Hikem-PRD;;;
10.243.14.0/23;nexus-repor-non-prd - us-east-1;AWSU1;TRUE;242;Nexus-Repo-DEV;;;
10.243.11.0/24;EPAM Logging & Monitoring - Development - us-east1;GCPU3;TRUE;243;EPAM-DEV;;;
10.243.16.0/23;nexus-repo -prd - us-east-1;AWSU1;TRUE;244;Nexus-Repo-PRD;;;
10.246.0.0/23;Pearson KT-ML Research - Development - us-east-1;AWSU1;TRUE;245;KTML-DEV;;;
10.243.18.0/23;PSO-SECURITY-DEV - us-east-1;AWSU1;TRUE;246;PSO-SECURITY-DEV;;;
10.243.152.0/23;OBL-PCX - Development - East US 2;AZRU2;FALSE;247;OBL-PCX-DEV;;;
10.243.158.0/23;GPT-BRONTE-STG-DEV - us-east-1;AWSU1;FALSE;248;GPT-BRONTE-STG-DEV;;;
10.243.156.0/23;GPT-BRONTE-STG-DEV - us-east-1;AWSU1;TRUE;248;GPT-BRONTE-STG-DEV;;;
10.243.162.0/23;GPT-BRONTE-DEV - us-east-1;AWSU1;FALSE;249;GPT-BRONTE-DEV;;;
10.243.160.0/23;GPT-BRONTE-DEV - us-east-1;AWSU1;TRUE;249;GPT-BRONTE-DEV;;;
10.243.164.0/23;COGNOS-PRD - us-east-1;AWSU1;TRUE;250;COGNOS-PRD;;;
10.243.172.0/22;gptx-itpro-video-content - DEV - us-east-1;AWSU1;FALSE;251;gptx-itpro-video-content-DEV;;;
10.243.176.0/22;gptx-itpro-video-content - Production - us-east-1;AWSU1;FALSE;252;gptx-itpro-video-content-PRD;;;
10.243.180.0/22;gptx-itpro-learning-app - Production - us-east-1;AWSU1;FALSE;253;gptx-itpro-learning-app-PRD;;;
10.82.234.0/23;gptx-itpro-learning-app - Development - us-east-1;AWSU1;FALSE;254;gptx-itpro-learning-app-DEV;;;
10.243.184.0/22;gptx-itpro-learning-app - Development - us-east-1;AWSU1;FALSE;254;gptx-itpro-learning-app-DEV;;;
10.243.170.0/24;Active-Learn-Secondary-PRD;AWSU1;TRUE;255;ActiveLearn-Secondary-PRD;;;
10.85.71.0/24;Maths-Factor-PRD;AWSE1;FALSE;256;Maths-Factor-PRD;;;
10.85.144.0/23;Techops-Ciso-Datalake-Prod;AWSE1;TRUE;257;Techops-Ciso-Datalake-PROD;;;
10.85.146.0/24;cio-datahub-nonprod;AWSE1;TRUE;258;Cio-Datahub-DEV;;;
10.249.244.0/23;GPTX-SPP-DEV - us-east-1;AWSU1;TRUE;259;GPTX-SPP-DEV;;;
10.243.190.0/23;GPTX-SPP-DEV - us-east-2;AWSU1;TRUE;259;GPTX-SPP-DEV;;;
10.243.198.0/23;GPTX-SPP-DEV - us-east-2;AWSU1;TRUE;259;GPTX-SPP-DEV;;;
10.249.246.0/24;GPTX-SPP-DEV - us-east-1;AWSU1;TRUE;259;GPTX-SPP-DEV;;;
10.243.200.0/23;GPTX-SPP-PRD - us-east-2;AWSU2;TRUE;260;GPTX-SPP-PRD;;;
10.241.221.0/24;Tableau - Development - us-east1;GCPU3;TRUE;261;Tableau-DEV;;;
10.243.204.0/23;CIO-IES - Development - us-east-1;AWSU1;TRUE;262;CIO-IES-DEV;;;
10.247.200.0/22;ePEN2-Assement-Dev-us-east-1;AWSU1;TRUE;263;ePEN2-Assessments-DEV;;;
10.243.206.0/23;ePEN2-Assessments-Development;AWSU1;FALSE;263;ePEN2-Assessments-DEV;;;
10.243.214.0/23;Cognos-Assessments-Development;AWSU1;TRUE;264;Cognos-Assesments-DEV;;;
10.85.152.0/24;CIO-DATAHUB-PROD - eu-west-1;AWSE1;TRUE;265;CIO-DATAHUB-PROD;;;
10.248.44.0/22;gptx-contentservices-gateway-nonprod;AWSU1;TRUE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.243.112.0/24;gptx-contentservices-gateway-nonprod - us-east-1;AWSU1;TRUE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.248.14.0/23;gptx-contentservices-gateway-nonprod;AWSU1;TRUE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.243.218.0/23;gptx-contentservices-gateway-nonprod;AWSU1;TRUE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.248.36.0/22;gptx-contentservices-gateway-nonprod;AWSU1;TRUE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.243.236.0/23;gptx-contentservices-gateway-nonprod;AWSU1;TRUE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.250.251.0/24;gptx-contentservices-gateway-nonprod;AWSU1;TRUE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.248.12.0/24;gptx-contentservices-gateway-nonprod;AWSU1;FALSE;266;GPTX-CONTENTSERVICES-GATEWAY-DEV;;;
10.248.8.0/22;csg-production us-east-1;AWSU1;TRUE;267;CSG-PRD;;;
10.243.220.0/23;csg-production;AWSU1;TRUE;267;CSG-PRD;;;
10.243.222.0/23;ASMT-DEV - us-east-1;AWSU1;TRUE;268;ASMT-DEV;;;
10.243.224.0/23;ASMT-EPRS-PRD - us-east-1;AWSU1;FALSE;269;ASMT-EPRS-PRD;;;
10.243.240.0/20;itec-quad-DEV - us-east-1;AWSU1;FALSE;270;itec-quad-DEV;;;
10.251.81.0/24;itec-quad-DEV - us-east-1;AWSU1;FALSE;270;itec-quad-DEV;;;
10.82.0.0/21;PEDA - Pre-production - us-east-1;AWSU1;TRUE;271;PEDA-NON-PROD;;;
10.82.8.0/21;PEDA - Production - us-east-1;AWSU1;TRUE;272;PEDA-PROD;;;
10.85.166.0/23;misp - Development - eu-west-1;AWSE1;TRUE;273;MISP-DEV;;;
10.250.229.0/24;MISP-CISO us-east-1;AWSU1;FALSE;273;MISP-DEV;;;
10.244.236.0/24;MISP-CISO eu-west-1;AWSE1;FALSE;273;MISP-DEV;;;
10.248.32.0/24;CISO-SecOps - Sandbox - us-east-1;AWSU1;TRUE;273;MISP-DEV;;;
10.82.236.0/23;IT-PERFTEST-PRD - us-east-1;AWSU1;FALSE;274;IT-PERFTEST-PRD;;;
10.241.213.0/24;perftesting-development;AWSU1;TRUE;274;IT-PERFTEST-PRD;;;
10.82.179.0/24;perftesting-development;AWSU1;TRUE;274;IT-PERFTEST-PRD;;;
10.82.180.0/24;perftesting-development;AWSU1;TRUE;274;IT-PERFTEST-PRD;;;
10.82.181.0/24;perftesting-development;AWSU1;TRUE;274;IT-PERFTEST-PRD;;;
10.85.200.0/21;PASUK-PRD - eu-west-1;AWSE1;FALSE;275;PASUK-PRD;;;
10.85.184.0/21;PASUK-PRD - eu-west-1;AWSE1;TRUE;275;PASUK-PRD;;;
10.85.192.0/21;PASUK-PRD - eu-west-1;AWSE1;FALSE;275;PASUK-PRD;;;
10.82.36.0/24;CSDS - Development - us-east-1;AWSU1;TRUE;276;CSDS-PRD;;;
10.82.37.0/24;CSDS - Production - us-east-1;AWSU1;TRUE;276;CSDS-PRD;;;
10.246.56.0/22;HED Mastering - Development - us-east-1;AWSU1;TRUE;277;HED-Mastering-DEV;;;
10.246.4.0/22;HED Mastering - Development/Non-Prod - us-east-1;AWSU1;FALSE;277;HED-Mastering-DEV;;;
10.242.24.0/22;MathXL - Development - us-east-1;AWSU1;FALSE;278;HED-MathXL-DEV;;;
10.240.199.0/24;HED MathXL - Development - us-east-1;AWSU1;FALSE;278;HED-MathXL-DEV;;;
10.240.204.0/23;gptx-xl-2-0-dev-nonprd - us-east-1;AWSU1;FALSE;278;HED-MathXL-DEV;;;
10.246.20.0/22;HED MathXL (ECS) - Development/Non-Prod - us-east-1;AWSU1;FALSE;278;HED-MathXL-DEV;;;
10.240.198.0/24;HED MathXL - Development/Non-Prod - us-east-1;AWSU1;FALSE;278;HED-MathXL-DEV;;;
10.246.12.0/22;HED MathXL (EC2) - Development/Non-Prod - us-east-1;AWSU1;TRUE;278;HED-MathXL-DEV;;;
10.246.32.0/20;ALFRESCO&EDMS_DR - Production - us-east-1;AWSU1;FALSE;279;ALFRESCO&EDMS_DR-PRD;;;
10.85.232.0/21;PASAU-DEV - eu-west-1;AWSE1;FALSE;280;PASAU-DEV;;;
10.85.224.0/21;PASUK-DEV - eu-west-1;AWSE1;FALSE;281;PASUK-DEV;;;
10.85.208.0/21;PASUK-DEV - eu-west-1;AWSE1;TRUE;281;PASUK-DEV;;;
10.85.216.0/21;PASUK-DEV - eu-west-1;AWSE1;TRUE;281;PASUK-DEV;;;
10.249.172.0/22;HED MathXL (EC2) - Sandbox - us-east-1;AWSU1;FALSE;282;HED-MathXL-POC;;;
10.246.16.0/22;HED MathXL (EC2) - Sandbox - us-east-1;AWSU1;FALSE;282;HED-MathXL-POC;;;
10.85.178.0/23;CISO - Production - eu-west-1;AWSE1;TRUE;283;ciso-secops-prd;;;
10.248.33.0/24;CISO-SecOps - Production - us-east-1;AWSU1;TRUE;283;ciso-secops-prd;;;
10.246.128.0/21;PLP PPE - Development - us-east-2;AWSU2;TRUE;284;PLP-DEV;;;
10.247.214.0/24;PLP DEV - Development - us-east-1;AWSU1;TRUE;284;PLP-DEV;;;
10.242.159.0/24;PLP PPE - GitLabRunner - us-west-2;AWSU4;FALSE;284;PLP-DEV;;;
10.246.208.0/21;PLP-DEV - us-west-2;AWSU4;TRUE;284;PLP-DEV;;;
10.247.168.0/21;PLP PPE - Development - us-east-2;AWSU2;TRUE;284;PLP-DEV;;;
10.246.120.0/21;PLP STG - Development - us-west-2;AWSU4;TRUE;284;PLP-DEV;;;
10.246.8.0/22;HED Mastering - Sandbox - us-east-1;AWSU1;TRUE;285;HED-Mastering-POC;;;
10.246.52.0/22;HED Mastering - Sandbox - us-east-1;AWSU1;TRUE;285;HED-Mastering-POC;;;
10.87.24.0/23;itec-longmanplus-PRD ap-southeast-1;AWSA1;FALSE;286;itec-longmanplus-PRD;;;
10.87.172.0/22;itec-longmanplus-PRD ap-southeast-1;AWSA1;TRUE;286;itec-longmanplus-PRD;;;
10.87.168.0/22;ITEC-LMP-DEV - ap-southeast-1;AWSA1;TRUE;287;ITEC-LMP-DEV;;;
10.87.22.0/23;ITEC-LMP-DEV ap-southeast-1;AWSA1;FALSE;287;ITEC-LMP-DEV;;;
10.87.20.0/23;ITEC-LMP-DEV ap-southeast-1;AWSA1;FALSE;287;ITEC-LMP-DEV;;;
10.85.168.0/23;ciso-secops-nonprd eu-west-1;AWSE1;TRUE;288;CISO-SECOPS-DEV;;;
10.246.28.0/22;HED Mastering - QAT - us-east-1;AWSU1;FALSE;289;HED-Mastering-NONPRD-DEV;;;
10.246.60.0/22;HED Mastering - STG - us-east-1;AWSU1;FALSE;289;HED-Mastering-NONPRD-DEV;;;
10.246.76.0/22;HED Mastering - PRF - us-east-1;AWSU1;FALSE;289;HED-Mastering-NONPRD-DEV;;;
10.246.64.0/21;HED Mastering - Production - us-east-1;AWSU1;TRUE;290;HED-Mastering-PRD;;;
10.247.153.0/24;HED-MathXL-NonPrd - Development - us-east-1;AWSU1;FALSE;291;HED-MathXL-NONPRD-DEV;;;
10.246.72.0/22;HED MathXL-Non-Production - STG - us-east-1;AWSU1;FALSE;291;HED-MathXL-NONPRD-DEV;;;
10.246.140.0/22;HED MathXL-Non-Production - QAINT - us-east-1;AWSU1;FALSE;291;HED-MathXL-NONPRD-DEV;;;
10.246.80.0/21;HED MathXL - Production - us-east-1;AWSU1;TRUE;292;HED-MathXL-PRD;;;
10.85.24.0/24;EDW-GPS - Production - eu-west2;GCPE2;FALSE;293;EDW-GPS-PRD;;;
10.244.255.0/24;EDW-GPS - Production - eu-west2;GCPE2;TRUE;293;EDW-GPS-PRD;;;
10.85.147.0/24;EDW-GPS - Bunker - eu-west3;GCPE3;FALSE;294;EDW-GPS-BKR;;;
10.84.255.0/24;EDW-GPS - Development - eu-west2;GCPE2;TRUE;295;EDW-GPS-DEV;;;
10.85.153.0/24;EDW-GPS - Development - eu-west2;GCPE2;TRUE;295;EDW-GPS-DEV;;;
10.82.68.0/23;gptx-pso-access-governance-prd - us-east-1;AWSU1;TRUE;296;gptx-pso-access-governance-prd;;;
10.82.70.0/23;pso-access-governance-dev - us-east-1;AWSU1;TRUE;297;pso-access-governance-dev;;;
10.240.44.192/26;pso-access-governance-dev - us-east-1;AWSU1;TRUE;297;pso-access-governance-dev;;;
10.242.60.0/22;gpt-pegasus-dev-nonprd - us-east-1;AWSU1;FALSE;298;HED-ITTools-NONPRD-DEV;;;
10.246.104.0/22;HED ITTools-Non-Production - Development - us-east-1;AWSU1;TRUE;298;HED-ITTools-NONPRD-DEV;;;
10.246.88.0/22;HED ITTools - Sandbox - us-east-1;AWSU1;TRUE;299;HED-ITTools-POC;;;
10.82.76.0/23;ASMT-EPEN2-PRD;AWSU1;TRUE;301;ASMT-EPEN2-PRD;;;
10.249.44.0/22;LAAS -project-Dev - us-east-1;AWSU1;TRUE;303;CDE-PRE;;;
10.87.8.0/22;CDE - Pre-production - RITM0986874;AWSA1;TRUE;303;CDE-PRE;;;
10.249.100.0/22;CDC - Production - ca-central-1;AWSU5;TRUE;304;CDC-PRD;;;
10.249.48.0/22;LAAS - Project - Prod - us-east-1;AWSU1;TRUE;304;CDC-PRD;;;
10.87.12.0/22;CDC - Production - ap-southeast-1;AWSA1;TRUE;304;CDC-PRD;;;
10.87.16.0/24;GPTX - Development - ap-southeast-2;AWSA2;FALSE;305;GPTX-DEV;;;
10.82.39.0/24;gptx-bronte-data-prd us-east-1;AWSU1;FALSE;306;GPTX-BRONTE-DATA-PRD;;;
10.82.80.0/24;gptx-bronte-datapreprod-nonprd - us-east-1;AWSU1;FALSE;307;GPTX-BRONTE-DEV;;;
10.82.78.0/24;gptx-bronte-datapreprod-nonprd - us-east-1;AWSU1;FALSE;307;GPTX-BRONTE-DEV;;;
10.82.79.0/24;gptx-bronte-datapreprod-nonprd - us-east-1;AWSU1;FALSE;307;GPTX-BRONTE-DEV;;;
10.82.81.0/24;EDWA-BAU-Production-us-east1;GCPU3;TRUE;308;EDW-BAU-PRD;;;
10.82.64.0/23;ITEC-BR-HYBRIS-PRD us-east-1;AWSU1;TRUE;310;ITEC-BR-HYBRIS-PRD;;;
10.251.192.0/22;gptx-enabling-services-sand-DEV us-east-1;AWSU1;FALSE;311;gptx-enabling-services-sand-DEV;;;
10.248.252.0/22;gptx-enabling-services-sand-DEV us-east-1;AWSU1;TRUE;311;gptx-enabling-services-sand-DEV;;;
10.82.66.0/23;gptx-enabling-services-sand-DEV us-east-1;AWSU1;FALSE;311;gptx-enabling-services-sand-DEV;;;
10.82.82.0/23;OpenVellum-V2-Production-us-east-1;AWSU1;FALSE;312;OpenVellum-V2-PRD;;;
10.249.0.0/22;HEPORTAL-DEV - us-east-1;AWSU1;TRUE;313;OpenVellum-V2-DEV;;;
10.246.24.0/23;OpenVellum-V2 - Development - us-east-1;AWSU1;FALSE;313;OpenVellum-V2-DEV;;;
10.246.108.0/22;OpenVellum-V2-DEV - us-east-1;AWSU1;TRUE;313;OpenVellum-V2-DEV;;;
10.246.26.0/23;ITEC-BR-HYBRIS- Development - us-east-1;AWSU1;TRUE;314;ITEC-BR-HYBRIS-DEV;;;
10.248.244.0/22;HEPORTAL-NONPRD us-east-1;AWSU1;TRUE;315;HED-ESVCS-NONPRD-DEV;;;
10.248.73.0/24;None;AWSU1;FALSE;315;HED-ESVCS-NONPRD-DEV;;;
10.249.65.0/24;None;AWSU1;FALSE;315;HED-ESVCS-NONPRD-DEV;;;
10.247.80.0/22;HED Enabling Services - Non-Production - us-east-1;AWSU1;TRUE;315;HED-ESVCS-NONPRD-DEV;;;
10.248.248.0/22;HEPORTAL-NONPRD us-east-1;AWSU1;FALSE;315;HED-ESVCS-NONPRD-DEV;;;
10.246.180.0/22;HED Enabling Services - Non-Production - us-east-1;AWSU1;TRUE;315;HED-ESVCS-NONPRD-DEV;;;
10.246.148.0/22;HED Enabling Services - qaint - us-east-1;AWSU1;TRUE;315;HED-ESVCS-NONPRD-DEV;;;
10.82.84.0/22;gptx-enabling-services-nonprd - us-east-1;AWSU1;FALSE;315;HED-ESVCS-NONPRD-DEV;;;
10.249.128.0/22;HEPORTAL-NONPRD us-east-1;AWSU1;TRUE;315;HED-ESVCS-NONPRD-DEV;;;
10.82.88.0/21;gptx-plp-dev-nonprd - us-east-2;AWSU2;TRUE;316;GPTX-PLP-DEV;;;
10.248.240.0/22;HEPORTAL-PRD us-east-1;AWSU1;TRUE;317;HED-ESVCS-PRD;;;
10.82.188.0/22;ov-migration-prd-us-east-1;AWSU1;TRUE;317;HED-ESVCS-PRD;;;
10.247.22.0/23;ITEC-BOSTONDR-CDDR01-PRD;AWSU1;FALSE;318;ITEC-BOSTONDR-CDDR01-PRD;;;
10.246.92.0/22;asmt-shipment-tracking-prd - Production - us-east-1;AWSU1;TRUE;324;asmt-shipment-tracking-prd;;;
10.246.100.0/22;asmt-shipment-tracking-nonprd - Non-production - us-east-1;AWSU1;TRUE;325;asmt-shipment-tracking-nonprd;;;
10.247.24.0/23;ITEC-BOSTONDR-CDDR02-PRD;AWSU1;FALSE;326;ITEC-BOSTONDR-CDDR02-PRD;;;
10.247.52.0/22;itec-bostondr - Production - us-east-1;AWSU1;TRUE;331;itec-bostondr-prd;;;
10.240.44.160/27;itec-bostondr - Production - us-east-1;AWSU1;FALSE;331;itec-bostondr-prd;;;
10.247.48.0/22;itec-bostondr-2 - Production - us-east-1;AWSU1;TRUE;338;itec-bostondr-2-prd;;;
10.246.160.0/21;PSO-SECURITY-PROD us-east-1;AWSU1;TRUE;339;PSO-SECURITY-PROD;;;
10.244.156.0/23;itec-virtualclass-PRD - eu-west-1;AWSE1;FALSE;347;itec-virtualclass-PRD;;;
10.246.152.0/24;itec-virtualclass-PRD - us-east-1;AWSU1;FALSE;347;itec-virtualclass-PRD;;;
10.247.143.0/24;itec-virtualclass-PRD - us-east-1;AWSU1;FALSE;347;itec-virtualclass-PRD;;;
10.247.40.0/23;itec-virtualclass-PRD - us-east-1;AWSU1;TRUE;347;itec-virtualclass-PRD;;;
10.247.142.0/24;itec-virtualclass-DEV - us-east-1;AWSU1;FALSE;348;itec-virtualclass-DEV;;;
10.247.212.0/23;itec-virtualclass-DEV - us-east-1;AWSU1;FALSE;348;itec-virtualclass-DEV;;;
10.244.102.0/23;itec-virtualclass-DEV - eu-west-1;AWSE1;FALSE;348;itec-virtualclass-DEV;;;
10.246.137.0/24;itec-virtualclass-DEV - us-east-1;AWSU1;TRUE;348;itec-virtualclass-DEV;;;
10.247.141.0/24;itec-virtualclass-DEV - us-east-1;AWSU1;FALSE;348;itec-virtualclass-DEV;;;
